filePath,平均速度,平均行驶速度,平均加速度,平均减速度,怠速时间比,加速时间比,减速时间比,速度标准差,加速度标准差
processed_data/file1_fragments/fragment656.csv,0.08,0.00,0.10,0.0,1.00,0.67,0.00,0.10,0.06
processed_data/file1_fragments/fragment657.csv,0.07,0.00,0.40,0.0,1.00,0.20,0.00,0.16,0.18
processed_data/file1_fragments/fragment658.csv,1.94,0.00,1.93,-3.60,1.00,0.50,0.17,2.66,2.88
processed_data/file1_fragments/fragment659.csv,25.49,26.58,1.26,-1.38,0.05,0.49,0.45,8.77,1.90
processed_data/file1_fragments/fragment660.csv,25.85,27.62,1.64,-2.21,0.07,0.52,0.39,11.29,3.49
processed_data/file1_fragments/fragment661.csv,14.60,19.63,2.21,-1.21,0.29,0.32,0.55,8.60,2.20
processed_data/file1_fragments/fragment662.csv,0.17,0.00,0.50,-0.20,1.00,0.10,0.20,0.22,0.20
processed_data/file1_fragments/fragment663.csv,1.56,0.00,1.48,-0.73,1.00,0.31,0.46,1.40,1.38
processed_data/file1_fragments/fragment664.csv,4.26,13.91,1.45,-1.63,0.72,0.20,0.15,6.28,1.21
processed_data/file1_fragments/fragment665.csv,24.18,26.09,1.16,-1.36,0.09,0.51,0.43,10.29,1.65
processed_data/file1_fragments/fragment666.csv,0.03,0.00,1.50,0.0,1.00,0.02,0.00,0.23,0.23
processed_data/file1_fragments/fragment667.csv,15.83,20.22,0.95,-0.94,0.24,0.39,0.37,8.52,1.09
processed_data/file1_fragments/fragment668.csv,31.83,32.34,2.26,-1.31,0.02,0.45,0.47,6.87,4.45
processed_data/file1_fragments/fragment669.csv,0.04,0.00,1.40,0.0,1.00,0.03,0.00,0.24,0.24
processed_data/file1_fragments/fragment670.csv,0.14,0.00,2.10,0.0,1.00,0.07,0.00,0.54,0.56
processed_data/file1_fragments/fragment671.csv,25.08,28.84,1.66,-2.14,0.14,0.51,0.38,11.90,2.56
processed_data/file1_fragments/fragment672.csv,17.55,21.68,1.56,-1.77,0.22,0.51,0.42,9.33,2.11
processed_data/file1_fragments/fragment673.csv,0.24,0.00,1.20,0.0,1.00,0.20,0.00,0.72,0.69
processed_data/file1_fragments/fragment674.csv,20.00,21.60,1.51,-1.41,0.08,0.53,0.42,8.34,1.87
processed_data/file1_fragments/fragment675.csv,9.22,16.42,1.97,-1.90,0.47,0.34,0.31,8.12,2.03
processed_data/file1_fragments/fragment676.csv,14.69,18.74,1.85,-1.46,0.29,0.42,0.51,7.96,2.60
processed_data/file1_fragments/fragment677.csv,0.19,0.00,5.20,0.0,1.00,0.04,0.00,0.98,1.00
processed_data/file1_fragments/fragment678.csv,16.22,19.58,1.97,-1.97,0.21,0.47,0.46,8.26,2.45
processed_data/file1_fragments/fragment679.csv,9.15,25.90,2.16,-1.54,0.66,0.16,0.21,12.80,2.31
processed_data/file1_fragments/fragment680.csv,11.58,26.31,1.80,-1.28,0.57,0.19,0.26,14.10,1.29
processed_data/file1_fragments/fragment681.csv,21.34,25.20,1.60,-1.51,0.19,0.43,0.45,11.59,2.03
processed_data/file1_fragments/fragment682.csv,0.37,0.00,2.60,-0.15,1.00,0.02,0.09,0.87,0.40
processed_data/file1_fragments/fragment683.csv,13.04,18.63,1.73,-1.29,0.41,0.41,0.55,7.74,2.09
processed_data/file1_fragments/fragment684.csv,19.22,27.04,2.42,-1.20,0.34,0.30,0.58,12.72,3.55
processed_data/file1_fragments/fragment685.csv,1.00,0.00,2.10,-0.20,1.00,0.33,0.33,1.16,1.27
processed_data/file1_fragments/fragment686.csv,4.19,11.90,2.17,-1.63,0.83,0.27,0.32,4.75,1.68
processed_data/file1_fragments/fragment687.csv,2.61,0.00,1.36,-0.95,1.00,0.28,0.34,2.83,1.22
processed_data/file1_fragments/fragment688.csv,0.40,0.00,0.80,0.0,1.00,1.00,0.00,0.57,0.00
processed_data/file1_fragments/fragment689.csv,0.44,0.00,2.20,-0.35,1.00,0.08,0.17,0.85,0.67
processed_data/file1_fragments/fragment690.csv,0.70,0.00,1.15,-0.50,1.00,0.25,0.12,1.06,0.82
processed_data/file1_fragments/fragment691.csv,10.91,20.87,1.17,-1.21,0.51,0.30,0.28,10.31,1.33
processed_data/file1_fragments/fragment692.csv,10.75,21.50,21.50,0.0,0.50,1.00,0.00,15.20,0.00
processed_data/file1_fragments/fragment693.csv,6.61,17.60,3.86,-1.58,0.65,0.14,0.32,8.54,3.34
processed_data/file1_fragments/fragment694.csv,0.18,0.00,0.85,0.0,1.00,0.12,0.00,0.52,0.35
processed_data/file1_fragments/fragment695.csv,10.53,22.83,1.34,-1.21,0.56,0.24,0.27,11.88,1.15
processed_data/file1_fragments/fragment696.csv,0.10,0.00,0.10,0.0,1.00,0.33,0.00,0.10,0.05
processed_data/file1_fragments/fragment697.csv,17.25,21.65,1.28,-1.20,0.22,0.38,0.41,9.24,1.83
processed_data/file1_fragments/fragment698.csv,17.36,28.10,1.49,-2.10,0.39,0.36,0.26,14.63,2.02
processed_data/file1_fragments/fragment699.csv,11.38,15.97,4.98,-2.36,0.36,0.31,0.54,6.64,5.57
processed_data/file1_fragments/fragment700.csv,18.89,27.91,3.41,-2.30,0.36,0.37,0.52,13.15,5.79
processed_data/file1_fragments/fragment701.csv,6.06,14.32,3.12,-3.83,0.71,0.38,0.23,6.34,3.06
processed_data/file1_fragments/fragment702.csv,17.32,24.17,1.65,-2.68,0.32,0.50,0.31,11.24,2.59
processed_data/file1_fragments/fragment703.csv,16.48,22.50,1.12,-1.23,0.30,0.40,0.34,11.10,1.47
processed_data/file1_fragments/fragment704.csv,14.21,16.21,1.10,-1.18,0.19,0.47,0.44,5.42,1.71
processed_data/file1_fragments/fragment705.csv,2.82,0.00,1.07,-3.15,1.00,0.55,0.18,2.61,1.96
processed_data/file1_fragments/fragment706.csv,17.76,20.23,2.82,-2.56,0.12,0.38,0.39,8.06,3.48
processed_data/file1_fragments/fragment707.csv,16.26,19.08,1.55,-0.86,0.17,0.33,0.57,7.88,1.60
processed_data/file1_fragments/fragment708.csv,12.42,24.82,1.53,-1.92,0.51,0.28,0.21,13.07,1.58
processed_data/file1_fragments/fragment709.csv,5.93,23.44,1.86,0.0,0.75,0.27,0.00,10.76,1.14
processed_data/file1_fragments/fragment710.csv,14.29,30.88,1.28,-1.64,0.54,0.32,0.14,16.93,1.32
processed_data/file1_fragments/fragment711.csv,28.65,32.25,1.12,-1.42,0.12,0.50,0.39,13.62,1.72
processed_data/file1_fragments/fragment712.csv,3.95,0.00,1.58,-0.77,1.00,0.42,0.33,2.77,1.89
processed_data/file1_fragments/fragment713.csv,2.73,12.81,2.15,-1.22,0.86,0.13,0.21,4.60,1.27
processed_data/file1_fragments/fragment714.csv,4.06,0.00,0.96,-0.53,1.00,0.39,0.57,1.89,0.96
processed_data/file1_fragments/fragment715.csv,29.36,38.17,1.03,-1.67,0.24,0.46,0.28,20.60,1.62
processed_data/file1_fragments/fragment716.csv,0.17,0.00,1.65,0.0,1.00,0.06,0.00,0.70,0.45
processed_data/file1_fragments/fragment717.csv,0.03,0.00,0.10,0.0,1.00,0.20,0.00,0.05,0.04
processed_data/file1_fragments/fragment718.csv,26.20,28.55,1.12,-1.51,0.10,0.55,0.38,9.81,2.08
processed_data/file1_fragments/fragment719.csv,29.73,38.24,1.30,-1.51,0.22,0.41,0.35,17.91,1.83
processed_data/file1_fragments/fragment720.csv,0.52,0.00,1.05,-0.20,1.00,0.12,0.19,0.84,0.40
processed_data/file1_fragments/fragment721.csv,44.06,48.47,1.52,-1.30,0.09,0.60,0.26,19.36,2.97
processed_data/file1_fragments/fragment722.csv,22.49,28.38,1.38,-1.57,0.23,0.41,0.36,13.55,1.73
processed_data/file1_fragments/fragment723.csv,2.64,10.70,5.60,-2.27,0.82,0.12,0.19,4.43,2.94
processed_data/file1_fragments/fragment724.csv,8.51,12.87,1.71,-1.70,0.38,0.31,0.31,6.03,2.27
processed_data/file1_fragments/fragment725.csv,14.83,28.62,2.29,-4.56,0.50,0.39,0.20,15.35,3.29
processed_data/file1_fragments/fragment726.csv,6.52,13.80,1.58,-1.83,0.71,0.34,0.29,5.86,1.85
processed_data/file1_fragments/fragment727.csv,6.80,19.28,1.15,-1.79,0.65,0.21,0.14,9.45,1.27
processed_data/file1_fragments/fragment728.csv,0.05,0.00,0.10,0.0,1.00,0.33,0.00,0.06,0.06
processed_data/file1_fragments/fragment729.csv,17.82,25.24,1.50,-2.02,0.33,0.48,0.35,12.00,2.43
processed_data/file1_fragments/fragment730.csv,13.13,16.63,1.43,-1.67,0.28,0.49,0.36,6.65,2.07
processed_data/file1_fragments/fragment731.csv,23.76,26.98,2.00,-1.73,0.13,0.43,0.45,11.35,2.42
processed_data/file1_fragments/fragment732.csv,6.23,11.01,1.48,-1.74,0.72,0.46,0.29,4.36,2.15
processed_data/file1_fragments/fragment733.csv,16.67,19.13,1.11,-2.38,0.14,0.60,0.28,7.50,2.75
processed_data/file1_fragments/fragment734.csv,20.69,23.41,1.26,-1.83,0.13,0.57,0.37,11.64,1.89
processed_data/file1_fragments/fragment735.csv,0.53,0.00,2.90,-0.35,1.00,0.05,0.21,0.99,0.71
processed_data/file1_fragments/fragment736.csv,1.34,0.00,1.50,-0.75,1.00,0.33,0.33,1.36,1.36
processed_data/file1_fragments/fragment737.csv,28.49,31.81,1.16,-1.99,0.12,0.57,0.33,12.66,2.04
processed_data/file1_fragments/fragment738.csv,18.36,25.14,1.46,-4.78,0.28,0.55,0.17,13.83,4.25
processed_data/file1_fragments/fragment739.csv,18.19,25.26,1.42,-1.33,0.29,0.36,0.37,12.97,1.55
processed_data/file1_fragments/fragment740.csv,17.65,20.13,1.21,-1.28,0.17,0.51,0.42,6.37,1.62
processed_data/file1_fragments/fragment741.csv,22.07,28.77,1.39,-1.84,0.27,0.51,0.38,13.81,2.06
processed_data/file1_fragments/fragment742.csv,8.72,27.73,1.73,-2.65,0.70,0.22,0.12,13.45,1.59
processed_data/file1_fragments/fragment743.csv,5.24,14.24,2.03,-0.85,0.71,0.17,0.38,6.33,1.32
processed_data/file1_fragments/fragment744.csv,0.25,0.00,0.57,0.0,1.00,0.08,0.00,0.59,0.25
processed_data/file1_fragments/fragment745.csv,3.36,13.62,2.16,-2.20,0.76,0.15,0.12,5.89,1.63
processed_data/file1_fragments/fragment746.csv,0.03,0.00,0.10,0.0,1.00,0.50,0.00,0.06,0.07
processed_data/file1_fragments/fragment747.csv,20.42,26.08,1.51,-1.73,0.24,0.44,0.38,12.53,1.96
processed_data/file1_fragments/fragment748.csv,4.00,12.01,1.12,-1.44,0.77,0.30,0.23,5.09,1.32
processed_data/file1_fragments/fragment749.csv,5.92,15.55,1.33,-1.37,0.78,0.33,0.32,6.16,1.52
processed_data/file1_fragments/fragment750.csv,7.52,17.05,2.81,-1.48,0.64,0.33,0.57,7.54,4.46
processed_data/file1_fragments/fragment751.csv,9.93,19.36,1.56,-2.32,0.55,0.42,0.24,9.57,2.57
processed_data/file1_fragments/fragment752.csv,6.66,15.08,0.91,-1.00,0.72,0.39,0.26,6.23,0.94
processed_data/file1_fragments/fragment753.csv,12.86,22.97,1.42,-2.07,0.45,0.34,0.21,13.47,1.83
processed_data/file1_fragments/fragment754.csv,20.74,27.60,1.33,-2.17,0.27,0.56,0.25,13.26,1.94
processed_data/file1_fragments/fragment755.csv,5.82,12.34,1.68,-1.19,0.58,0.20,0.27,6.08,1.54
processed_data/file1_fragments/fragment756.csv,1.11,12.18,1.70,-2.95,0.95,0.07,0.04,3.22,0.97
processed_data/file1_fragments/fragment757.csv,2.05,0.00,1.17,-0.78,1.00,0.21,0.21,2.71,0.85
processed_data/file1_fragments/fragment758.csv,32.42,36.86,1.24,-1.31,0.13,0.45,0.39,13.58,2.88
processed_data/file1_fragments/fragment759.csv,0.91,14.77,2.49,0.0,0.96,0.10,0.00,3.23,0.82
processed_data/file1_fragments/fragment760.csv,1.22,13.40,13.40,0.0,0.91,0.10,0.00,4.04,4.24
processed_data/file1_fragments/fragment761.csv,2.06,0.00,0.81,-0.73,1.00,0.24,0.19,2.27,0.75
processed_data/file1_fragments/fragment762.csv,5.35,12.76,2.53,-3.14,0.78,0.45,0.36,5.03,3.59
processed_data/file1_fragments/fragment763.csv,14.50,17.56,1.69,-1.68,0.22,0.48,0.47,7.05,2.39
processed_data/file1_fragments/fragment764.csv,0.70,0.00,2.10,0.0,1.00,0.50,0.00,1.21,1.48
processed_data/file1_fragments/fragment765.csv,26.02,29.81,1.89,-1.71,0.15,0.42,0.46,13.25,3.95
processed_data/file1_fragments/fragment766.csv,25.90,35.31,1.96,-1.55,0.27,0.31,0.39,16.59,4.16
processed_data/file1_fragments/fragment767.csv,0.61,0.00,1.85,-1.20,1.00,0.13,0.07,1.32,0.98
processed_data/file1_fragments/fragment768.csv,19.28,28.27,1.48,-2.15,0.33,0.41,0.25,14.66,2.01
processed_data/file1_fragments/fragment769.csv,12.92,19.55,4.22,-2.64,0.35,0.32,0.42,9.53,5.10
processed_data/file1_fragments/fragment770.csv,13.98,17.20,1.34,-1.57,0.21,0.48,0.40,6.84,2.19
processed_data/file1_fragments/fragment771.csv,14.50,21.38,1.20,-2.39,0.33,0.50,0.25,10.77,2.08
processed_data/file1_fragments/fragment772.csv,21.63,23.51,1.35,-1.44,0.10,0.48,0.45,7.97,2.78
processed_data/file1_fragments/fragment773.csv,8.14,24.12,3.00,-3.32,0.67,0.20,0.18,11.53,3.88
processed_data/file1_fragments/fragment774.csv,0.08,0.00,1.95,0.0,1.00,0.02,0.00,0.55,0.38
processed_data/file1_fragments/fragment775.csv,2.97,0.00,1.57,-0.56,1.00,0.33,0.56,1.78,1.38
processed_data/file1_fragments/fragment776.csv,0.19,0.00,1.50,0.0,1.00,0.14,0.00,0.53,0.57
processed_data/file1_fragments/fragment777.csv,0.63,0.00,3.00,-0.43,1.00,0.07,0.20,1.16,0.83
processed_data/file1_fragments/fragment778.csv,19.35,20.72,1.18,-1.19,0.07,0.43,0.40,8.12,1.51
processed_data/file1_fragments/fragment779.csv,18.75,26.12,1.11,-1.44,0.33,0.49,0.35,12.40,1.60
processed_data/file1_fragments/fragment780.csv,9.07,15.37,1.75,-1.82,0.42,0.31,0.25,7.69,1.94
processed_data/file1_fragments/fragment781.csv,23.07,29.92,1.79,-3.56,0.24,0.59,0.30,14.27,3.87
processed_data/file1_fragments/fragment782.csv,17.04,25.05,1.30,-1.76,0.34,0.41,0.30,13.48,1.69
processed_data/file1_fragments/fragment783.csv,0.02,0.00,0.10,0.0,1.00,0.25,0.00,0.04,0.05
processed_data/file1_fragments/fragment784.csv,17.77,22.94,1.31,-2.89,0.24,0.56,0.26,11.00,2.37
processed_data/file1_fragments/fragment785.csv,1.13,0.00,1.77,-2.35,1.00,0.17,0.09,2.17,1.19
processed_data/file1_fragments/fragment786.csv,0.25,0.00,2.10,-1.40,1.00,0.05,0.05,0.86,0.56
processed_data/file1_fragments/fragment787.csv,1.11,0.00,1.03,-0.53,1.00,0.18,0.18,1.34,0.57
processed_data/file1_fragments/fragment788.csv,12.93,20.29,1.93,-4.45,0.42,0.61,0.26,9.81,3.27
processed_data/file1_fragments/fragment789.csv,29.44,32.19,1.01,-1.09,0.09,0.43,0.40,12.69,1.45
processed_data/file1_fragments/fragment790.csv,8.79,23.49,1.23,-1.46,0.64,0.21,0.18,11.83,1.20
processed_data/file1_fragments/fragment791.csv,21.36,27.74,1.25,-1.54,0.24,0.43,0.35,13.87,1.59
processed_data/file1_fragments/fragment792.csv,11.91,17.79,1.28,-1.77,0.38,0.42,0.28,8.18,1.66
processed_data/file1_fragments/fragment793.csv,5.88,12.85,1.00,-1.19,0.73,0.42,0.32,5.31,1.13
processed_data/file1_fragments/fragment794.csv,9.77,15.26,1.17,-0.92,0.38,0.35,0.26,7.41,1.09
processed_data/file1_fragments/fragment795.csv,4.06,10.43,1.11,-1.26,0.93,0.34,0.27,3.98,1.23
processed_data/file1_fragments/fragment796.csv,13.14,15.58,2.17,-1.68,0.23,0.40,0.47,5.25,2.99
processed_data/file1_fragments/fragment797.csv,14.41,20.48,2.05,-1.91,0.34,0.41,0.43,10.35,2.24
processed_data/file1_fragments/fragment798.csv,1.74,10.70,2.22,-3.00,0.94,0.15,0.09,3.54,1.52
processed_data/file1_fragments/fragment799.csv,18.94,21.84,1.48,-1.51,0.14,0.46,0.41,7.99,1.86
processed_data/file1_fragments/fragment800.csv,23.59,29.44,1.13,-2.18,0.21,0.58,0.25,13.47,2.21
processed_data/file1_fragments/fragment801.csv,23.27,31.18,1.07,-1.56,0.26,0.44,0.28,14.83,1.53
processed_data/file1_fragments/fragment802.csv,0.03,0.00,0.10,0.0,1.00,0.50,0.00,0.06,0.07
processed_data/file1_fragments/fragment803.csv,10.93,24.69,1.54,-1.83,0.57,0.28,0.21,12.86,1.68
processed_data/file1_fragments/fragment804.csv,2.63,0.00,3.30,-1.01,1.00,0.11,0.25,3.68,1.45
processed_data/file1_fragments/fragment805.csv,4.95,11.07,1.40,-1.19,0.85,0.30,0.30,4.05,1.24
processed_data/file1_fragments/fragment806.csv,16.83,23.51,2.07,-1.60,0.36,0.41,0.50,10.80,2.24
processed_data/file1_fragments/fragment807.csv,28.45,29.68,1.17,-1.37,0.05,0.53,0.44,10.17,2.13
processed_data/file1_fragments/fragment808.csv,22.38,27.16,1.26,-1.90,0.20,0.51,0.34,12.52,1.94
processed_data/file1_fragments/fragment809.csv,38.04,42.34,0.90,-1.25,0.10,0.47,0.34,16.39,1.64
processed_data/file1_fragments/fragment810.csv,21.76,35.34,1.43,-1.66,0.39,0.35,0.30,19.26,1.68
processed_data/file1_fragments/fragment811.csv,28.74,39.83,1.11,-1.37,0.28,0.40,0.31,20.58,2.41
processed_data/file1_fragments/fragment812.csv,23.67,26.46,1.41,-1.24,0.13,0.46,0.49,10.39,1.87
processed_data/file1_fragments/fragment813.csv,18.64,20.05,1.61,-1.61,0.09,0.47,0.47,6.85,3.64
processed_data/file1_fragments/fragment814.csv,0.65,0.00,2.50,-2.20,1.00,0.07,0.05,1.86,0.96
processed_data/file1_fragments/fragment815.csv,22.74,25.81,2.35,-1.84,0.14,0.42,0.54,10.72,3.74
processed_data/file1_fragments/fragment816.csv,23.98,29.41,1.33,-1.79,0.19,0.48,0.32,13.43,2.22
processed_data/file1_fragments/fragment817.csv,0.90,0.00,2.70,-2.40,1.00,0.15,0.08,1.85,1.42
processed_data/file1_fragments/fragment818.csv,26.86,32.43,1.35,-1.60,0.19,0.50,0.38,15.35,1.71
processed_data/file1_fragments/fragment819.csv,6.13,23.07,3.81,-3.31,0.74,0.14,0.16,10.39,3.55
processed_data/file1_fragments/fragment820.csv,12.65,21.82,3.65,-2.65,0.46,0.30,0.41,11.19,4.77
processed_data/file1_fragments/fragment821.csv,3.43,13.23,2.64,-2.03,0.80,0.16,0.20,5.52,1.63
processed_data/file1_fragments/fragment822.csv,21.91,34.64,1.60,-3.42,0.39,0.51,0.23,18.84,3.60
processed_data/file1_fragments/fragment823.csv,35.80,38.58,1.51,-1.13,0.07,0.47,0.36,13.14,2.23
processed_data/file1_fragments/fragment824.csv,33.40,35.42,1.05,-1.35,0.06,0.52,0.40,11.22,1.70
processed_data/file1_fragments/fragment825.csv,1.11,12.00,2.13,-2.22,0.96,0.11,0.09,2.76,1.19
processed_data/file1_fragments/fragment826.csv,0.84,0.00,1.65,-0.85,1.00,0.20,0.20,1.25,0.87
processed_data/file1_fragments/fragment827.csv,0.70,0.00,2.10,-0.70,1.00,0.25,0.25,0.99,1.21
processed_data/file1_fragments/fragment828.csv,0.66,0.00,3.60,-0.60,1.00,0.11,0.11,1.40,1.24
processed_data/file1_fragments/fragment829.csv,22.29,26.72,1.31,-1.94,0.19,0.55,0.36,13.24,2.35
processed_data/file1_fragments/fragment830.csv,0.10,0.00,1.90,0.0,1.00,0.05,0.00,0.42,0.44
processed_data/file1_fragments/fragment831.csv,32.31,44.08,1.22,-1.87,0.27,0.44,0.28,22.81,1.79
processed_data/file1_fragments/fragment832.csv,26.46,38.36,1.63,-2.09,0.31,0.41,0.32,20.17,2.14
processed_data/file1_fragments/fragment833.csv,43.99,46.72,0.97,-1.20,0.06,0.52,0.41,15.48,1.54
processed_data/file1_fragments/fragment834.csv,3.78,12.80,4.73,-2.52,0.76,0.19,0.31,5.53,3.44
processed_data/file1_fragments/fragment835.csv,37.49,44.45,1.35,-2.48,0.16,0.57,0.25,21.14,2.49
processed_data/file1_fragments/fragment836.csv,29.84,32.34,1.40,-2.95,0.08,0.61,0.27,14.61,2.72
processed_data/file1_fragments/fragment837.csv,25.38,45.88,1.65,-2.67,0.45,0.34,0.20,25.89,2.04
processed_data/file1_fragments/fragment838.csv,24.14,40.55,2.21,-2.21,0.41,0.31,0.31,22.79,2.48
processed_data/file1_fragments/fragment839.csv,38.14,41.79,0.91,-1.34,0.09,0.52,0.35,15.73,1.39
processed_data/file1_fragments/fragment840.csv,9.38,24.73,2.03,-1.96,0.63,0.20,0.19,12.62,1.59
processed_data/file1_fragments/fragment841.csv,6.69,13.65,2.81,-2.15,0.62,0.26,0.34,6.21,2.27
processed_data/file1_fragments/fragment842.csv,11.48,19.60,2.25,-1.72,0.48,0.33,0.42,10.05,3.44
processed_data/file1_fragments/fragment843.csv,0.08,0.00,0.25,0.0,1.00,0.22,0.00,0.18,0.11
processed_data/file1_fragments/fragment844.csv,0.70,0.00,0.57,-0.20,1.00,0.38,0.12,0.83,0.54
processed_data/file1_fragments/fragment845.csv,1.28,0.00,0.40,-0.10,1.00,0.28,0.11,0.90,0.38
processed_data/file1_fragments/fragment846.csv,1.63,0.00,0.34,-0.25,1.00,0.35,0.20,0.71,0.38
processed_data/file1_fragments/fragment847.csv,0.90,10.60,1.51,-2.30,0.98,0.11,0.07,2.39,0.91
processed_data/file1_fragments/fragment848.csv,24.18,30.51,1.27,-1.35,0.23,0.45,0.42,13.75,1.52
processed_data/file1_fragments/fragment849.csv,24.06,34.38,1.55,-2.17,0.31,0.42,0.30,17.81,2.78
processed_data/file1_fragments/fragment850.csv,15.97,25.70,1.77,-2.91,0.41,0.44,0.23,12.95,2.13
processed_data/file1_fragments/fragment851.csv,0.03,0.00,0.10,0.0,1.00,0.50,0.00,0.06,0.07
processed_data/file1_fragments/fragment852.csv,12.22,18.53,3.17,-3.66,0.38,0.47,0.33,9.05,4.22
processed_data/file1_fragments/fragment853.csv,13.03,24.25,2.64,-1.75,0.50,0.31,0.44,12.37,3.06
processed_data/file1_fragments/fragment854.csv,7.76,19.73,1.45,-2.73,0.64,0.31,0.14,9.73,1.63
processed_data/file1_fragments/fragment855.csv,5.32,13.30,3.04,0.0,0.67,0.62,0.00,6.54,2.51
processed_data/file1_fragments/fragment856.csv,16.05,30.78,2.06,-2.92,0.48,0.31,0.22,16.63,2.48
processed_data/file1_fragments/fragment857.csv,12.29,15.41,2.18,-1.22,0.28,0.34,0.54,5.60,2.93
processed_data/file1_fragments/fragment858.csv,5.93,18.78,1.40,-1.15,0.69,0.16,0.16,8.68,1.13
processed_data/file1_fragments/fragment859.csv,17.16,23.16,4.10,-1.05,0.32,0.19,0.68,10.03,4.50
processed_data/file1_fragments/fragment860.csv,16.49,29.38,1.29,-1.55,0.45,0.33,0.27,15.18,1.93
processed_data/file1_fragments/fragment861.csv,17.36,22.73,1.06,-1.59,0.26,0.49,0.32,10.58,1.47
processed_data/file1_fragments/fragment862.csv,2.24,13.09,1.29,-1.17,0.86,0.11,0.11,4.69,0.74
processed_data/file1_fragments/fragment863.csv,15.25,25.25,1.58,-2.20,0.42,0.37,0.26,13.34,1.87
processed_data/file1_fragments/fragment864.csv,0.00,0.00,0.10,0.0,1.00,0.01,0.00,0.01,0.01
processed_data/file1_fragments/fragment865.csv,1.36,0.00,2.80,-1.20,1.00,0.15,0.23,1.92,1.74
processed_data/file1_fragments/fragment866.csv,4.99,10.65,1.16,-1.09,0.94,0.46,0.43,2.68,1.35
processed_data/file1_fragments/fragment867.csv,1.42,0.00,1.70,-1.10,1.00,0.40,0.20,1.59,1.44
processed_data/file1_fragments/fragment868.csv,3.72,15.61,2.15,-1.84,0.82,0.15,0.18,6.09,1.40
processed_data/file1_fragments/fragment869.csv,21.21,27.23,1.52,-1.76,0.24,0.42,0.36,12.64,1.94
processed_data/file1_fragments/fragment870.csv,25.17,27.49,1.46,-1.93,0.10,0.61,0.34,11.47,2.17
processed_data/file1_fragments/fragment871.csv,39.21,51.84,1.04,-1.89,0.25,0.48,0.27,26.68,1.74
processed_data/file1_fragments/fragment872.csv,12.53,17.44,1.43,-0.62,0.30,0.51,0.26,8.08,1.25
processed_data/file1_fragments/fragment873.csv,35.87,38.89,2.26,-2.33,0.09,0.44,0.43,17.55,4.19
processed_data/file1_fragments/fragment874.csv,10.60,20.43,1.58,-2.10,0.62,0.45,0.34,8.72,2.23
processed_data/file1_fragments/fragment875.csv,35.36,41.90,1.49,-1.65,0.16,0.43,0.39,18.58,3.34
processed_data/file1_fragments/fragment876.csv,59.58,62.66,0.90,-1.32,0.05,0.54,0.36,18.72,3.37
processed_data/file1_fragments/fragment877.csv,35.07,47.37,1.11,-3.27,0.26,0.58,0.20,23.89,2.37
processed_data/file1_fragments/fragment878.csv,42.35,52.69,1.27,-5.84,0.20,0.65,0.13,26.26,6.09
processed_data/file1_fragments/fragment879.csv,49.94,56.89,2.39,-1.64,0.12,0.35,0.51,23.30,6.20
processed_data/file1_fragments/fragment880.csv,37.51,41.04,0.65,-0.82,0.09,0.48,0.38,13.56,1.03
processed_data/file1_fragments/fragment881.csv,15.38,20.18,1.52,-2.15,0.34,0.56,0.40,8.27,2.52
processed_data/file1_fragments/fragment882.csv,7.95,14.07,1.36,-1.02,0.56,0.38,0.48,6.04,1.73
processed_data/file1_fragments/fragment883.csv,6.65,19.81,1.18,-1.27,0.70,0.22,0.19,9.29,0.98
processed_data/file1_fragments/fragment884.csv,0.02,0.00,0.30,0.0,1.00,0.07,0.00,0.07,0.08
processed_data/file1_fragments/fragment885.csv,0.09,0.00,0.30,-0.10,1.00,0.17,0.33,0.12,0.15
processed_data/file1_fragments/fragment886.csv,2.47,0.00,1.01,-0.74,1.00,0.38,0.35,1.74,0.95
processed_data/file1_fragments/fragment887.csv,26.93,40.24,1.74,-1.78,0.34,0.40,0.28,21.78,2.08
processed_data/file1_fragments/fragment888.csv,46.02,65.28,1.23,-2.06,0.30,0.44,0.25,34.15,1.90
processed_data/file1_fragments/fragment889.csv,79.00,80.80,1.01,-1.05,0.02,0.44,0.42,21.65,1.77
processed_data/file1_fragments/fragment890.csv,0.12,0.00,0.20,0.0,1.00,0.25,0.00,0.11,0.10
processed_data/file1_fragments/fragment891.csv,1.80,0.00,1.57,-1.20,1.00,0.50,0.17,2.18,1.69
processed_data/file1_fragments/fragment892.csv,0.26,0.00,2.10,-0.30,1.00,0.07,0.07,0.69,0.57
processed_data/file1_fragments/fragment893.csv,1.12,0.00,1.10,-0.50,1.00,0.25,0.12,1.07,0.75
processed_data/file1_fragments/fragment894.csv,0.87,0.00,2.25,-0.62,1.00,0.10,0.24,1.43,0.89
processed_data/file1_fragments/fragment895.csv,49.79,59.68,1.14,-1.65,0.17,0.43,0.30,30.12,2.09
processed_data/file1_fragments/fragment896.csv,32.68,39.27,1.65,-2.22,0.18,0.52,0.36,17.58,2.42
processed_data/file1_fragments/fragment897.csv,3.69,20.44,1.76,-1.84,0.85,0.13,0.11,7.53,1.16
processed_data/file1_fragments/fragment898.csv,0.52,10.73,3.70,-1.42,0.98,0.02,0.04,2.10,0.76
processed_data/file1_fragments/fragment899.csv,0.28,0.00,0.50,-0.22,1.00,0.18,0.36,0.35,0.31
processed_data/file1_fragments/fragment900.csv,29.97,38.48,1.35,-2.02,0.23,0.48,0.32,18.96,1.99
